market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO_shape,20,12120,2024-07-09 08:00:00,forecast_optimal_336,65190.04,16.25,65957.9086842266,66921.04944336186,0.9856078055089317,0.016803837568236914,33.80962575264518,-8.229421843805445,47.253457490867575,0
CISO_shape,21,12288,2024-07-16 08:00:00,forecast_optimal_336,21520.773749999993,12.5,22113.223884246567,22666.758741643833,0.9755794437260983,0.08042516184169071,36.140920639382344,-2.9563427527589567,47.39601073972603,0
CISO_shape,22,12456,2024-07-23 08:00:00,forecast_optimal_336,36300.3005,12.5,36887.09220005707,38175.371740410956,0.9662536477938167,0.06914263164869186,39.28157478454722,-8.786714326647296,46.94333600456621,0
CISO_shape,23,12624,2024-07-30 08:00:00,forecast_optimal_336,44037.94099999999,12.5,44621.497283818484,46495.51849999999,0.9596945839805721,0.0663321312541331,43.78062967042454,-4.006231039847283,46.68450270547945,0
CISO_shape,24,12792,2024-08-06 08:00:00,forecast_optimal_336,23645.592,12.5,24227.618953895548,25212.63256804795,0.9609317427883072,0.11920787293862187,35.90971541060022,-2.5657372536960996,46.56215631164383,0
CISO_shape,25,12960,2024-08-13 08:00:00,forecast_optimal_336,12800.986500000006,12.5,13378.939367851033,14633.695912825342,0.9142556636102703,0.12767835835609348,36.23029897905122,-8.897242851943474,46.23622942808219,0
CISO_shape,26,13128,2024-08-20 08:00:00,forecast_optimal_336,11997.502499999997,22.5,13006.498372756847,14597.414762234588,0.8910138257088064,0.2254985836299986,27.673158008992072,-6.676245463435764,44.844261011415526,0
CISO_shape,27,13296,2024-08-27 08:00:00,forecast_optimal_336,13879.10075,22.5,14879.077776489725,15956.751268210617,0.9324628507641242,0.21917887825647045,28.007064450848773,-7.5790640636873565,44.44342339954338,0
CISO_shape,28,13464,2024-09-03 08:00:00,forecast_optimal_336,49902.83449999998,22.5,50896.20846561642,53865.36502308217,0.9448781873808259,0.2986916012235393,24.446421871724777,-4.40666140377354,44.14995402739726,0
CISO_shape,29,13632,2024-09-10 08:00:00,forecast_optimal_336,10324.90225,22.5,11321.637878356163,13236.65522287671,0.8553246789105112,0.3118189155792715,27.56276312061188,5.069424116593954,44.299361260273976,0
CISO_shape,30,13800,2024-09-17 08:00:00,forecast_optimal_336,10464.1015,5.0,10683.625099069635,12480.352991859305,0.8560354908261296,0.31677597947915637,27.366625651724373,-5.762461119490136,43.90471981392694,0
CISO_shape,31,13968,2024-09-24 08:00:00,forecast_optimal_336,11565.214750000003,43.75,13481.517930072776,14350.120349751713,0.9394707222999725,0.3267281020641143,27.06470668258318,-2.311347442673512,43.80121554452054,0
CISO_shape,32,14136,2024-10-01 08:00:00,forecast_optimal_336,33154.463500000005,5.0,33373.51572829909,46141.98650000001,0.7232786938702581,0.22441099888880706,31.82397850615612,-0.7331984122369382,43.81044565981735,0
CISO_shape,33,14304,2024-10-08 08:00:00,forecast_optimal_336,14026.298749999996,5.0,14245.851214155247,17587.767499999998,0.8099863279495393,0.30906070211668263,28.229213585889795,-0.26937606887555804,43.910492831050234,0
